"[29, 4, 34, 32, 14, 35, 16, 49, 36, 27, 2, 6, 0, 1, 40, 5, 15, 33, 9, 44, 8, 17, 38, 37, 48, 18, 26, 3, 30, 12, 25, 11, 43, 13, 20, 7, 45, 23, 42, 10]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]"
"[5, 4, 18, 40, 16, 6, 12, 28, 29, 33, 3, 24, 10, 17, 26, 41, 22, 38, 9, 34, 31, 32, 0, 14, 15, 46, 49, 21, 25, 47, 8, 1, 48, 2, 30, 43, 44, 11, 13, 7]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]"
"[36, 6, 15, 27, 12, 47, 4, 1, 9, 17, 18, 32, 16, 29, 44, 42, 7, 22, 10, 3, 35, 13, 5, 26, 24, 2, 21, 34, 14, 25, 49, 8, 20, 11, 28, 19, 0, 23, 39, 48]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]"
"[12, 44, 21, 14, 20, 46, 8, 26, 30, 27, 10, 37, 31, 33, 7, 1, 24, 15, 11, 17, 5, 22, 13, 41, 25, 43, 34, 23, 39, 40, 3, 49, 29, 35, 4, 6, 0, 9, 32, 2]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]"
"[33, 31, 18, 14, 23, 6, 1, 9, 47, 26, 43, 36, 46, 4, 0, 11, 22, 17, 29, 2, 10, 12, 37, 27, 13, 49, 45, 35, 20, 5, 41, 32, 7, 48, 3, 30, 8, 21, 19, 28]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]"
"[13, 16, 10, 31, 24, 3, 46, 0, 25, 7, 19, 2, 17, 44, 49, 37, 8, 48, 9, 26, 14, 12, 43, 38, 34, 11, 6, 1, 36, 20, 5, 33, 27, 41, 45, 4, 39, 47, 40, 23]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]"
"[46, 4, 26, 2, 9, 35, 45, 18, 47, 6, 13, 11, 29, 20, 0, 8, 12, 28, 27, 36, 23, 7, 32, 40, 24, 10, 30, 41, 33, 31, 21, 3, 5, 42, 1, 49, 37, 48, 16, 14]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]"
"[36, 14, 18, 44, 10, 6, 17, 2, 28, 24, 5, 27, 46, 41, 43, 7, 15, 22, 37, 26, 1, 49, 20, 12, 4, 0, 3, 8, 47, 39, 42, 38, 19, 45, 11, 21, 13, 9, 31, 30]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]"
"[12, 40, 23, 39, 5, 32, 13, 49, 7, 35, 1, 26, 20, 2, 18, 6, 19, 28, 11, 10, 17, 16, 22, 14, 4, 31, 3, 42, 27, 33, 0, 8, 46, 48, 24, 36, 47, 15, 37, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]"
"[44, 18, 9, 5, 6, 21, 4, 8, 48, 36, 25, 19, 12, 0, 11, 41, 23, 29, 42, 33, 17, 14, 1, 46, 10, 38, 34, 7, 49, 39, 13, 26, 16, 24, 47, 3, 43, 30, 45, 2]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]"
