"[28, 30, 6, 4, 38, 44, 43, 31, 2, 18, 10, 5, 13, 36, 25, 22, 0, 15, 9, 47, 42, 33, 20, 48, 49, 21, 29, 17, 1, 14, 3, 45, 37, 8, 11, 23, 32, 7, 12, 24]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]"
"[5, 18, 22, 1, 10, 27, 12, 42, 30, 43, 13, 6, 48, 40, 24, 41, 16, 35, 31, 37, 47, 45, 7, 44, 19, 14, 2, 17, 0, 46, 9, 15, 38, 26, 28, 4, 8, 3, 11, 33]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]"
"[18, 19, 37, 8, 9, 13, 22, 14, 2, 47, 39, 46, 1, 16, 15, 41, 21, 5, 11, 27, 12, 48, 44, 45, 31, 7, 10, 3, 25, 6, 34, 26, 35, 49, 4, 32, 23, 0, 29, 43]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]"
"[42, 32, 18, 15, 46, 31, 44, 13, 33, 21, 7, 5, 49, 4, 43, 23, 12, 10, 0, 41, 35, 47, 11, 17, 8, 28, 26, 3, 48, 22, 24, 16, 2, 37, 40, 14, 36, 9, 1, 6]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]"
"[14, 3, 13, 10, 22, 2, 26, 32, 46, 44, 40, 8, 5, 33, 30, 47, 0, 12, 29, 21, 49, 25, 18, 6, 4, 9, 28, 1, 15, 48, 20, 16, 27, 45, 11, 36, 24, 31, 39, 7]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]"
"[3, 5, 44, 48, 21, 32, 37, 15, 36, 34, 49, 0, 28, 23, 7, 14, 29, 1, 31, 12, 16, 11, 6, 47, 26, 13, 42, 18, 39, 4, 8, 2, 10, 24, 45, 40, 27, 20, 43, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]"
"[25, 14, 23, 48, 7, 2, 33, 40, 5, 29, 11, 45, 19, 32, 3, 15, 37, 21, 1, 10, 49, 30, 0, 44, 41, 24, 34, 6, 43, 9, 8, 12, 18, 20, 35, 27, 4, 46, 28, 13]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]"
"[38, 39, 17, 2, 11, 10, 9, 27, 0, 14, 29, 8, 23, 7, 1, 24, 12, 40, 5, 21, 48, 44, 35, 37, 19, 47, 34, 3, 33, 30, 45, 6, 15, 41, 43, 4, 18, 13, 36, 22]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]"
"[33, 38, 42, 3, 4, 36, 25, 13, 9, 10, 0, 15, 39, 14, 43, 28, 16, 30, 27, 34, 12, 18, 29, 7, 23, 1, 26, 31, 49, 6, 41, 46, 40, 8, 11, 24, 5, 22, 44, 2]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]"
"[28, 24, 44, 27, 34, 36, 39, 49, 47, 14, 5, 1, 11, 4, 0, 12, 38, 15, 32, 23, 16, 29, 31, 48, 6, 41, 35, 19, 25, 9, 7, 26, 40, 3, 10, 22, 20, 2, 13, 8]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]"
