"[31, 26, 28, 48, 27, 12, 43, 7, 46, 18, 45, 5, 4, 3, 19, 22, 30, 39, 0, 38, 8, 23, 2, 24, 37, 11, 29, 47, 15, 42, 49, 25, 41, 6, 9, 35, 1, 16, 17, 33]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
"[27, 21, 24, 0, 23, 4, 42, 47, 39, 22, 1, 9, 40, 11, 20, 2, 7, 31, 49, 14, 46, 10, 33, 15, 45, 6, 13, 32, 3, 17, 44, 35, 26, 28, 38, 8, 19, 34, 48, 5]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
"[35, 4, 48, 28, 49, 37, 32, 24, 14, 11, 2, 33, 30, 12, 1, 40, 8, 29, 27, 18, 31, 21, 36, 23, 46, 13, 44, 16, 5, 41, 3, 43, 7, 38, 6, 34, 26, 47, 9, 0]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
"[38, 20, 15, 32, 42, 0, 10, 8, 39, 26, 37, 44, 43, 2, 45, 31, 19, 17, 35, 21, 48, 41, 24, 13, 33, 34, 7, 5, 1, 22, 9, 4, 27, 47, 6, 16, 3, 18, 36, 40]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
"[9, 10, 6, 41, 8, 26, 39, 38, 4, 3, 11, 33, 37, 30, 12, 16, 19, 0, 46, 1, 29, 35, 49, 23, 24, 15, 7, 13, 28, 27, 5, 44, 2, 47, 48, 14, 42, 34, 43, 45]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
"[38, 2, 19, 17, 7, 40, 35, 16, 46, 6, 4, 30, 15, 34, 11, 1, 47, 24, 48, 22, 5, 43, 41, 13, 49, 12, 44, 23, 3, 28, 36, 27, 8, 9, 14, 31, 0, 10, 45, 21]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
"[42, 46, 15, 22, 8, 36, 34, 28, 37, 44, 45, 6, 49, 1, 33, 18, 7, 3, 10, 19, 14, 39, 27, 40, 16, 41, 35, 38, 43, 9, 0, 31, 21, 5, 47, 2, 4, 12, 29, 20]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
"[18, 0, 15, 8, 44, 46, 14, 45, 11, 35, 38, 16, 49, 19, 23, 7, 13, 3, 21, 40, 48, 25, 42, 34, 6, 26, 32, 9, 4, 2, 5, 31, 12, 27, 43, 10, 1, 22, 24, 39]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
"[2, 14, 38, 4, 25, 1, 34, 3, 17, 26, 21, 44, 6, 20, 46, 40, 5, 18, 9, 24, 8, 13, 36, 42, 43, 45, 32, 12, 48, 30, 0, 7, 35, 39, 41, 37, 29, 10, 49, 23]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
"[29, 48, 37, 36, 16, 31, 6, 3, 47, 18, 27, 0, 22, 44, 9, 43, 5, 20, 26, 13, 41, 2, 40, 23, 14, 45, 35, 4, 10, 28, 42, 25, 21, 7, 39, 12, 8, 1, 24, 33]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
"[41, 42, 1, 34, 17, 15, 40, 9, 30, 25, 44, 32, 3, 39, 7, 20, 26, 0, 49, 11, 27, 47, 23, 35, 22, 2, 37, 45, 14, 31, 46, 13, 24, 29, 4, 43, 6, 5, 16, 8]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
