"[2, 32, 46, 29, 44, 16, 9, 0, 6, 47, 48, 10, 17, 28, 11, 37, 5, 12, 33, 40, 8, 27, 26, 20, 45, 24, 21, 49, 41, 39, 19, 23, 14, 25, 43, 15, 31, 1, 13, 42, 34, 30, 7, 35, 4, 18, 36, 22, 3, 38]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
"[14, 23, 15, 18, 37, 33, 8, 44, 25, 17, 11, 30, 27, 4, 7, 3, 21, 31, 34, 2, 24, 5, 20, 22, 39, 0, 13, 6, 1, 12, 38, 40, 16, 47, 35, 9, 10, 45, 41, 36, 46, 42, 32, 48, 28, 43, 19, 26, 29, 49]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
"[11, 41, 3, 46, 49, 6, 28, 48, 45, 26, 27, 17, 14, 23, 30, 43, 8, 29, 38, 33, 16, 2, 0, 25, 47, 20, 12, 42, 10, 32, 15, 40, 5, 35, 39, 44, 19, 21, 37, 7, 13, 4, 18, 31, 22, 9, 1, 24, 34, 36]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
"[17, 13, 26, 35, 34, 37, 10, 27, 19, 33, 2, 11, 28, 0, 21, 9, 5, 12, 32, 8, 43, 40, 1, 20, 25, 47, 7, 42, 49, 15, 23, 41, 24, 31, 4, 16, 29, 48, 44, 36, 14, 38, 18, 6, 22, 39, 30, 45, 46, 3]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
"[26, 20, 40, 25, 14, 34, 31, 12, 2, 28, 16, 32, 37, 15, 41, 13, 33, 21, 19, 17, 23, 46, 4, 22, 35, 11, 47, 1, 24, 39, 49, 9, 18, 8, 0, 10, 3, 38, 45, 36, 43, 29, 42, 7, 30, 48, 6, 27, 44, 5]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
"[36, 23, 8, 14, 33, 10, 6, 47, 24, 0, 18, 41, 30, 37, 19, 22, 17, 44, 3, 20, 21, 27, 28, 49, 32, 45, 13, 35, 39, 4, 34, 29, 26, 43, 31, 11, 40, 5, 16, 48, 42, 46, 7, 38, 2, 12, 9, 15, 25, 1]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
"[20, 23, 11, 49, 28, 47, 10, 17, 41, 26, 6, 16, 48, 5, 7, 4, 31, 33, 0, 46, 38, 27, 29, 14, 19, 34, 3, 24, 9, 1, 35, 40, 21, 18, 37, 12, 8, 2, 42, 45, 13, 32, 22, 25, 44, 43, 36, 39, 15, 30]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
"[36, 1, 22, 7, 13, 39, 28, 5, 2, 17, 30, 6, 32, 21, 31, 3, 15, 20, 18, 25, 45, 44, 0, 48, 41, 43, 46, 10, 4, 33, 42, 23, 16, 19, 12, 35, 37, 29, 40, 38, 34, 14, 49, 9, 47, 27, 11, 24, 26, 8]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
"[27, 34, 49, 17, 20, 4, 18, 13, 22, 3, 25, 16, 14, 32, 46, 19, 43, 1, 42, 44, 6, 7, 26, 11, 31, 48, 8, 23, 5, 33, 0, 30, 35, 10, 36, 2, 39, 40, 38, 45, 12, 28, 37, 9, 21, 24, 41, 15, 29, 47]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
"[30, 8, 43, 9, 10, 16, 11, 45, 2, 34, 21, 36, 1, 49, 26, 41, 35, 12, 48, 6, 44, 18, 4, 20, 27, 3, 13, 29, 23, 17, 15, 37, 40, 25, 7, 42, 38, 14, 5, 33, 22, 19, 28, 39, 24, 31, 47, 0, 32, 46]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
