"[23, 49, 27, 22, 5, 43, 36, 44, 48, 41, 10, 16, 29, 28, 7, 47, 0, 40, 45, 8, 20, 2, 32, 19, 30, 39, 1, 42, 11, 38, 26, 17, 34, 6, 24, 12, 14, 4, 3, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
"[30, 29, 1, 28, 4, 49, 3, 2, 8, 19, 18, 32, 6, 45, 10, 34, 46, 26, 44, 13, 17, 7, 39, 40, 37, 48, 5, 12, 21, 16, 9, 42, 0, 25, 35, 15, 31, 24, 38, 47]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
"[2, 9, 27, 5, 34, 6, 26, 21, 32, 25, 15, 23, 44, 46, 12, 37, 0, 1, 19, 8, 49, 43, 20, 4, 7, 36, 35, 14, 11, 28, 41, 18, 24, 31, 13, 42, 3, 40, 47, 29]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
"[38, 2, 1, 13, 33, 29, 45, 7, 24, 41, 46, 16, 28, 21, 22, 48, 27, 26, 8, 39, 14, 23, 47, 4, 5, 6, 11, 9, 0, 36, 31, 32, 37, 44, 15, 12, 3, 17, 30, 18]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
"[2, 41, 35, 31, 32, 38, 14, 1, 4, 3, 40, 39, 44, 9, 28, 24, 17, 45, 7, 23, 30, 27, 8, 21, 6, 11, 5, 19, 10, 47, 18, 36, 22, 37, 20, 25, 16, 15, 0, 48]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
"[26, 29, 8, 1, 6, 10, 12, 33, 38, 13, 21, 28, 48, 3, 16, 45, 35, 9, 11, 27, 40, 37, 22, 7, 43, 23, 5, 39, 15, 2, 32, 44, 20, 42, 30, 0, 19, 18, 4, 17]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
"[33, 39, 2, 47, 1, 26, 21, 32, 48, 49, 28, 9, 45, 35, 7, 16, 30, 3, 19, 0, 15, 24, 37, 5, 14, 43, 44, 46, 23, 42, 6, 36, 34, 17, 8, 4, 12, 27, 13, 31]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
"[8, 31, 33, 20, 48, 14, 34, 23, 25, 0, 6, 5, 11, 21, 38, 40, 7, 42, 3, 24, 15, 10, 39, 46, 44, 37, 2, 18, 27, 22, 9, 41, 47, 4, 26, 1, 32, 36, 49, 12]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
"[3, 9, 32, 26, 44, 27, 13, 0, 43, 30, 17, 14, 42, 5, 49, 19, 37, 4, 16, 36, 6, 8, 29, 1, 45, 48, 10, 41, 28, 2, 23, 34, 18, 33, 22, 40, 31, 47, 7, 12]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
"[29, 43, 10, 19, 0, 18, 14, 42, 26, 38, 9, 4, 11, 24, 20, 8, 33, 39, 15, 47, 3, 37, 22, 23, 7, 5, 35, 49, 31, 1, 32, 28, 44, 46, 34, 12, 2, 45, 6, 40]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
"[43, 10, 26, 48, 9, 42, 13, 11, 18, 19, 1, 0, 41, 34, 5, 36, 4, 7, 28, 8, 3, 17, 45, 44, 38, 12, 39, 16, 6, 31, 33, 14, 47, 27, 40, 24, 23, 49, 2, 32]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
"[15, 45, 12, 13, 1, 32, 47, 42, 5, 43, 11, 0, 19, 3, 37, 49, 41, 18, 6, 4, 7, 39, 31, 21, 2, 8, 48, 46, 36, 22, 9, 14, 28, 38, 30, 10, 23, 40, 26, 17]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
"[28, 13, 0, 11, 46, 37, 9, 25, 29, 3, 47, 4, 36, 23, 22, 42, 2, 30, 5, 45, 26, 49, 41, 24, 12, 38, 10, 8, 6, 48, 35, 40, 15, 19, 39, 17, 7, 1, 27, 43]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
"[48, 26, 45, 37, 47, 7, 12, 31, 9, 40, 5, 13, 16, 43, 38, 3, 19, 41, 20, 49, 4, 1, 8, 29, 6, 25, 42, 32, 36, 28, 17, 0, 35, 2, 18, 15, 22, 39, 27, 21]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
"[38, 10, 31, 39, 34, 16, 24, 40, 8, 18, 36, 1, 9, 28, 2, 20, 5, 23, 14, 21, 33, 29, 4, 19, 0, 32, 27, 49, 26, 25, 22, 42, 6, 15, 30, 3, 44, 7, 41, 47]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
"[41, 48, 7, 8, 34, 36, 42, 31, 49, 16, 47, 0, 2, 18, 15, 45, 11, 14, 6, 37, 28, 19, 4, 26, 25, 30, 9, 43, 3, 33, 38, 1, 35, 32, 5, 27, 10, 17, 13, 40]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
"[1, 14, 31, 36, 10, 18, 27, 4, 21, 13, 6, 5, 12, 32, 40, 46, 3, 35, 28, 26, 25, 11, 42, 15, 7, 24, 43, 19, 9, 30, 48, 8, 16, 45, 2, 44, 17, 20, 29, 0]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
"[36, 32, 23, 13, 27, 40, 28, 1, 33, 9, 25, 47, 22, 35, 43, 48, 6, 34, 31, 4, 18, 26, 44, 37, 21, 42, 7, 20, 46, 2, 45, 39, 30, 5, 17, 8, 0, 15, 41, 3]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
