"[1, 34, 26, 42, 20, 24, 47, 37, 14, 10, 43, 9, 19, 48, 32, 11, 18, 46, 29, 5, 35, 15, 41, 7, 0, 33, 44, 8, 30, 22, 38, 27, 13, 16, 17, 6, 3, 39, 23, 49, 45, 40, 25, 31, 12, 36, 21, 4, 28, 2]","[0, 1, 2, 3, 4]"
"[4, 35, 42, 14, 29, 46, 48, 11, 47, 41, 43, 19, 16, 32, 12, 38, 15, 0, 24, 9, 7, 37, 20, 8, 5, 2, 17, 27, 10, 40, 36, 30, 45, 28, 33, 49, 6, 3, 22, 44, 31, 1, 26, 23, 25, 13, 18, 21, 34, 39]","[0, 1, 2, 3, 4]"
"[29, 36, 18, 1, 20, 0, 15, 48, 28, 47, 43, 37, 4, 10, 19, 24, 17, 7, 14, 26, 3, 2, 42, 33, 16, 22, 44, 9, 23, 38, 12, 21, 31, 13, 32, 25, 8, 49, 39, 34, 6, 27, 35, 5, 41, 46, 45, 11, 30, 40]","[0, 1, 2, 3, 4]"
"[0, 42, 14, 39, 47, 4, 34, 1, 44, 11, 36, 33, 30, 5, 23, 16, 22, 43, 32, 10, 13, 6, 37, 27, 20, 12, 25, 18, 45, 48, 41, 26, 49, 15, 31, 40, 24, 8, 7, 3, 38, 21, 17, 2, 28, 19, 29, 9, 46, 35]","[0, 1, 2, 3, 4]"
"[39, 23, 33, 13, 18, 20, 30, 45, 29, 25, 28, 47, 14, 8, 10, 16, 35, 43, 2, 42, 12, 27, 24, 0, 49, 36, 21, 41, 44, 7, 1, 32, 40, 4, 15, 9, 5, 34, 37, 46, 48, 22, 11, 19, 38, 17, 3, 26, 31, 6]","[0, 1, 2, 3, 4]"
"[36, 24, 7, 26, 25, 33, 4, 29, 35, 23, 30, 41, 44, 13, 45, 28, 47, 9, 48, 39, 49, 43, 11, 8, 3, 12, 2, 21, 37, 38, 17, 10, 46, 1, 5, 14, 20, 42, 16, 32, 31, 6, 18, 34, 15, 22, 19, 40, 27, 0]","[0, 1, 2, 3, 4]"
"[37, 6, 10, 4, 27, 40, 2, 39, 20, 13, 19, 28, 7, 33, 15, 18, 38, 41, 23, 48, 25, 24, 35, 21, 14, 44, 34, 42, 22, 32, 30, 0, 47, 43, 29, 26, 49, 8, 16, 31, 1, 5, 36, 46, 9, 45, 3, 12, 11, 17]","[0, 1, 2, 3, 4]"
"[25, 1, 2, 17, 20, 12, 18, 22, 14, 39, 41, 4, 29, 11, 21, 19, 27, 24, 47, 30, 8, 7, 49, 5, 40, 35, 13, 44, 36, 3, 10, 34, 9, 37, 42, 33, 48, 32, 16, 26, 28, 31, 0, 38, 23, 46, 45, 43, 15, 6]","[0, 1, 2, 3, 4]"
"[7, 21, 28, 13, 48, 20, 41, 47, 17, 10, 43, 38, 27, 11, 1, 9, 15, 5, 30, 26, 34, 24, 6, 35, 0, 31, 32, 3, 18, 42, 33, 16, 8, 45, 44, 14, 12, 40, 36, 46, 49, 29, 23, 25, 37, 4, 39, 19, 22, 2]","[0, 1, 2, 3, 4]"
"[30, 33, 2, 23, 29, 35, 31, 45, 3, 18, 39, 40, 8, 44, 49, 48, 37, 38, 1, 6, 15, 28, 42, 47, 26, 10, 27, 34, 43, 25, 7, 21, 13, 12, 19, 16, 22, 9, 32, 36, 14, 11, 5, 46, 17, 4, 41, 20, 24, 0]","[0, 1, 2, 3, 4]"
