79.1,6.089952826499939,0.6960461285008237,0.993421052631579,0.6230706742485784,0.7316666666666667,0.7613293051359517,0.9682352941176471,0.5111111111111111,0.8279569892473119,0.944963655244029,0.9011516314779271,0.845,0.906,0.767,0.878,0.504,0.823,0.414,0.924,0.91,0.939
81.05,5.272950530052185,0.7558906691800189,0.9872746553552492,0.7080223880597015,0.7454242928452579,0.8015151515151515,0.9792147806004619,0.5,0.8737864077669902,0.9595015576323987,0.8764759309718437,0.802,0.931,0.759,0.896,0.529,0.848,0.551,0.9,0.924,0.965
82.35,4.948118805885315,0.7482142857142857,0.9843260188087775,0.7512339585389931,0.8068077276908924,0.7872340425531915,0.9876998769987699,0.5354107648725213,0.8203125,0.9626943005181348,0.9120772946859903,0.838,0.942,0.761,0.877,0.629,0.803,0.567,0.945,0.929,0.944
82.57,4.801732689142227,0.783109404990403,0.9905263157894737,0.7468958930276982,0.7987477638640429,0.8419301164725458,0.9861111111111112,0.5063897763578274,0.8820709491850431,0.9469469469469469,0.8920664206642066,0.816,0.941,0.782,0.893,0.506,0.852,0.634,0.92,0.946,0.967
84.17,4.4976904690265656,0.761353517364203,0.9815762538382804,0.7155025553662692,0.8096101541251133,0.8252299605781866,0.9872832369942196,0.6135593220338983,0.8682027649769585,0.9612640163098879,0.9177820267686424,0.855,0.959,0.84,0.893,0.628,0.854,0.543,0.942,0.943,0.96
84.7,4.3114296197891235,0.7463456577815993,0.9845995893223819,0.7269565217391304,0.8121597096188747,0.8180661577608143,0.9845132743362832,0.6320754716981132,0.888468809073724,0.9641760491299898,0.9258188824662813,0.868,0.959,0.836,0.895,0.643,0.89,0.536,0.94,0.942,0.961
84.34,4.323542028665543,0.7465635738831615,0.9797160243407708,0.7120067170445005,0.8257645968489342,0.8268974700399467,0.988479262672811,0.6292798110979929,0.8580413297394429,0.9583756345177665,0.9340551181102362,0.869,0.966,0.848,0.891,0.621,0.858,0.533,0.955,0.944,0.949
85.39,4.125530987977982,0.7405857740585774,0.9876796714579056,0.7677902621722846,0.8227272727272728,0.8118466898954704,0.9877232142857143,0.649079754601227,0.8746569075937786,0.9596367305751766,0.9404170804369414,0.885,0.962,0.82,0.905,0.699,0.885,0.529,0.956,0.951,0.947
85.81,3.9892510175704956,0.7805755395683454,0.9887179487179487,0.7779904306220096,0.8284132841328413,0.8251572327044026,0.9849462365591398,0.6096837944664032,0.8996212121212122,0.9683673469387755,0.9396636993076162,0.868,0.964,0.813,0.898,0.656,0.916,0.617,0.95,0.949,0.95
85.56,3.99939826130867,0.7586505190311419,0.9877175025588536,0.7453416149068323,0.8412098298676749,0.8235294117647058,0.9878453038674033,0.6385809312638581,0.8857938718662952,0.9674134419551935,0.9360865290068829,0.877,0.965,0.84,0.89,0.658,0.894,0.576,0.954,0.95,0.952
85.9,3.981241226196289,0.7441471571906354,0.9867617107942973,0.7394305435720449,0.8419567262464722,0.8226779252110977,0.988998899889989,0.6751269035532995,0.9050814956855225,0.9675456389452333,0.9263157894736842,0.89,0.969,0.857,0.895,0.682,0.899,0.532,0.944,0.954,0.968
86.16,3.864318072795868,0.7443609022556391,0.9877675840978594,0.7546501328609388,0.851207729468599,0.8250904704463209,0.9849137931034483,0.6630824372759857,0.9044465468306528,0.964824120603015,0.9426877470355731,0.891,0.969,0.852,0.881,0.684,0.914,0.555,0.956,0.96,0.954
86.51,3.787816733121872,0.7587382779198636,0.9857578840284842,0.7712962962962963,0.8492366412213741,0.8205128205128205,0.9850107066381156,0.6623981373690337,0.9102196752626552,0.963110667996012,0.9428571428571428,0.89,0.969,0.833,0.89,0.704,0.92,0.569,0.953,0.966,0.957
86.28,3.8174652755260468,0.7584745762711864,0.9857578840284842,0.7535460992907801,0.8679245283018868,0.8294762484774665,0.9869423286180631,0.6569832402234637,0.8821917808219178,0.9725609756097561,0.9524291497975709,0.895,0.969,0.85,0.874,0.681,0.907,0.588,0.966,0.957,0.941
86.29,3.790798395872116,0.7458609271523179,0.9887755102040816,0.7550660792951542,0.8627069133398247,0.8397515527950311,0.986870897155361,0.6623529411764706,0.8852157943067034,0.9688442211055276,0.9498495486459378,0.901,0.969,0.857,0.886,0.676,0.902,0.563,0.964,0.964,0.947
86.93,3.6492444276809692,0.7544303797468355,0.9887755102040816,0.785646836638338,0.8537284894837476,0.8147321428571429,0.9830508474576272,0.6725768321513003,0.9241245136186771,0.9726996966632963,0.9406037000973709,0.894,0.969,0.832,0.893,0.73,0.928,0.569,0.95,0.962,0.966
86.88,3.6919337809085846,0.7929475587703436,0.9897854954034729,0.7666666666666667,0.8460093896713615,0.8549019607843137,0.9850586979722519,0.6430738119312437,0.9173871277617676,0.9696969696969697,0.9449901768172888,0.877,0.969,0.851,0.901,0.654,0.923,0.636,0.955,0.96,0.962
87.09,3.6819064915180206,0.8095238095238095,0.9897854954034729,0.786527514231499,0.8586640851887706,0.8296122209165687,0.9859154929577465,0.6459143968871596,0.90310442144873,0.9696048632218845,0.9495548961424333,0.867,0.969,0.829,0.887,0.706,0.91,0.664,0.96,0.957,0.96
87.09,3.6178407669067383,0.7796312554872695,0.9897959183673469,0.7640750670241286,0.861568247821878,0.8430160692212608,0.9841269841269841,0.6613076098606645,0.924198250728863,0.9696969696969697,0.9442815249266863,0.888,0.97,0.855,0.89,0.682,0.93,0.617,0.951,0.96,0.966
87.31,3.559640049934387,0.7872531418312387,0.9897854954034729,0.7735159817351598,0.8507604562737643,0.8181818181818182,0.9840933191940615,0.6885057471264368,0.912630579297246,0.9707070707070707,0.9540918163672655,0.877,0.969,0.847,0.895,0.738,0.928,0.599,0.961,0.961,0.956
87.15,3.6077814996242523,0.7730434782608696,0.9897854954034729,0.7543402777777778,0.8716683119447186,0.8546583850931677,0.9861259338313767,0.67439293598234,0.9141221374045801,0.9677744209466264,0.9469026548672567,0.889,0.969,0.869,0.883,0.688,0.924,0.611,0.958,0.961,0.963
87.0,3.6127858459949493,0.7721739130434783,0.9887983706720977,0.7517182130584192,0.868421052631579,0.8523153942428036,0.987027027027027,0.683371298405467,0.885558583106267,0.9650698602794411,0.9650565262076053,0.888,0.971,0.875,0.891,0.681,0.913,0.6,0.975,0.967,0.939
87.07,3.615600496530533,0.7733217088055798,0.9918200408997955,0.7445193929173693,0.8694798822374877,0.8571428571428571,0.9860664523043944,0.6805399325084365,0.9106463878326996,0.9669669669669669,0.947680157946693,0.887,0.97,0.883,0.886,0.672,0.92,0.605,0.958,0.966,0.96
87.44,3.5456332862377167,0.787422497785651,0.9908069458631257,0.7692307692307693,0.8857431749241659,0.8488943488943489,0.9832810867293625,0.6515609264853978,0.9188931297709924,0.9754350051177073,0.9578313253012049,0.889,0.97,0.86,0.876,0.691,0.941,0.647,0.963,0.953,0.954
87.41,3.5031173527240753,0.7784588441330998,0.9908069458631257,0.7739602169981917,0.8667953667953668,0.851581508515815,0.9861111111111112,0.675054704595186,0.9061032863849765,0.9670658682634731,0.9559118236472945,0.889,0.97,0.856,0.898,0.7,0.923,0.617,0.965,0.969,0.954
87.69,3.4859677255153656,0.7893333333333333,0.9918200408997955,0.7659574468085106,0.8745059288537549,0.8440797186400938,0.9852164730728616,0.6952695269526953,0.9061913696060038,0.9698189134808853,0.958502024291498,0.888,0.97,0.864,0.885,0.72,0.933,0.632,0.966,0.964,0.947
87.3,3.5221683382987976,0.777972027972028,0.9918283963227783,0.7558441558441559,0.8736426456071076,0.8548585485854858,0.9870410367170627,0.6879194630872483,0.8952734012974977,0.968,0.9558676028084253,0.89,0.971,0.873,0.885,0.695,0.914,0.615,0.966,0.968,0.953
87.69,3.4484373927116394,0.7953321364452424,0.9918200408997955,0.7837338262476895,0.8769685039370079,0.8529769137302552,0.986272439281943,0.6595959595959596,0.9121813031161473,0.9699097291875627,0.9577464788732394,0.886,0.97,0.848,0.891,0.702,0.934,0.653,0.966,0.967,0.952
87.83,3.4264711141586304,0.8047662694775435,0.9918200408997955,0.7773755656108597,0.86977648202138,0.8530120481927711,0.9862579281183932,0.6748971193415638,0.9114043355325165,0.9698492462311558,0.9587109768378651,0.878,0.97,0.859,0.895,0.708,0.933,0.656,0.967,0.965,0.952
87.93,3.4106690883636475,0.7764298093587522,0.9918116683725691,0.7705207413945278,0.872568093385214,0.8435689455388181,0.9852941176470589,0.7122641509433962,0.9189704480457579,0.9699097291875627,0.9579579579579579,0.896,0.969,0.873,0.897,0.728,0.938,0.604,0.964,0.967,0.957
88.06,3.370110869407654,0.7923691215616682,0.9908163265306122,0.7934272300469484,0.864244741873805,0.8438576349024111,0.9862869198312236,0.6936542669584245,0.9163498098859315,0.9708835341365462,0.957042957042957,0.893,0.971,0.845,0.904,0.735,0.935,0.634,0.964,0.967,0.958
87.71,3.419585555791855,0.7905944986690329,0.9938398357289527,0.7624454148471616,0.8774703557312253,0.8589108910891089,0.9873150105708245,0.6790648246546227,0.9090056285178236,0.9718026183282981,0.9615384615384616,0.891,0.968,0.873,0.888,0.694,0.934,0.639,0.969,0.965,0.95
87.91,3.3965849578380585,0.7917783735478106,0.9938461538461538,0.7532244196044712,0.8761061946902655,0.8475750577367206,0.9862869198312236,0.7098265895953757,0.9131255901794145,0.9708249496981891,0.959758551307847,0.886,0.969,0.876,0.891,0.734,0.935,0.614,0.967,0.965,0.954
88.35,3.3141380548477173,0.7921847246891652,0.9918283963227783,0.7874885004599816,0.8774509803921569,0.8455377574370709,0.9824922760041195,0.7025246981339188,0.9303000968054211,0.9680638722554891,0.9598796389167502,0.892,0.971,0.856,0.895,0.739,0.954,0.64,0.961,0.97,0.957
87.72,3.4501708149909973,0.7606694560669456,0.9918116683725691,0.7659947414548641,0.8961973278520041,0.8587223587223587,0.9873284054910243,0.6886160714285714,0.9133709981167608,0.9690927218344965,0.9627016129032258,0.909,0.969,0.874,0.872,0.699,0.935,0.617,0.97,0.972,0.955
88.14,3.35139662027359,0.7823426573426573,0.9938461538461538,0.7849954254345837,0.8746327130264446,0.8445714285714285,0.9863731656184487,0.700445434298441,0.9232981783317353,0.9728370221327968,0.9571286141575274,0.895,0.969,0.858,0.893,0.739,0.941,0.629,0.963,0.967,0.96
