77.21,6.2712424993515015,0.7344173441734417,0.9840085287846482,0.7251131221719457,0.792507204610951,0.7982646420824295,0.9646772228989038,0.3734413965087282,0.8136813681368137,0.9495268138801262,0.8807763401109058,0.813,0.923,0.641,0.825,0.368,0.792,0.599,0.904,0.903,0.953
81.3,5.235129773616791,0.7308684436801376,0.9893617021276596,0.707906976744186,0.78809738503156,0.7931547619047619,0.961453744493392,0.4921803127874885,0.8754826254826255,0.9661733615221987,0.8956766917293233,0.85,0.93,0.761,0.874,0.533,0.873,0.535,0.907,0.914,0.953
82.28,4.996404469013214,0.7355229040622299,0.9863013698630136,0.7442084942084942,0.8051235132662397,0.7973154362416107,0.9846335697399528,0.5185873605947955,0.8460846084608461,0.9703389830508474,0.909875359539789,0.851,0.936,0.771,0.88,0.594,0.833,0.558,0.94,0.916,0.949
82.81,4.812504470348358,0.7658402203856749,0.9873684210526316,0.6884709730171709,0.7904509283819628,0.8228404099560761,0.9893238434163701,0.5761658031088083,0.8470483005366727,0.9636552440290758,0.9140096618357488,0.834,0.938,0.842,0.894,0.562,0.834,0.556,0.947,0.928,0.946
84.11,4.449338734149933,0.7561619718309859,0.9865424430641822,0.7756539235412475,0.8076225045372051,0.8087855297157622,0.9804772234273319,0.5479962721342032,0.9012584704743466,0.974816369359916,0.9169054441260746,0.859,0.953,0.771,0.89,0.626,0.904,0.588,0.931,0.929,0.96
84.58,4.343740165233612,0.7629233511586453,0.9855371900826446,0.7315140845070423,0.8142076502732241,0.8204787234042553,0.9835345773874863,0.5939771547248183,0.8878504672897196,0.970954356846473,0.937007874015748,0.856,0.954,0.831,0.894,0.617,0.896,0.572,0.95,0.936,0.952
84.78,4.329780995845795,0.7814508723599632,0.9876160990712074,0.707196029776675,0.8289719626168224,0.8308115543328748,0.9854910714285714,0.6136363636363636,0.8775322283609577,0.9690721649484536,0.9389763779527559,0.851,0.957,0.855,0.887,0.604,0.883,0.594,0.953,0.94,0.954
84.9,4.219519704580307,0.7840073529411765,0.9906639004149378,0.7853560682046138,0.8138489208633094,0.8438818565400844,0.9847161572052402,0.5571923743500866,0.8952830188679245,0.9662921348314607,0.9362119725220804,0.853,0.955,0.783,0.905,0.6,0.902,0.643,0.949,0.946,0.954
85.5,4.103617787361145,0.75,0.9907024793388429,0.7846003898635477,0.8478468899521531,0.8042704626334519,0.9868131868131869,0.6052083333333333,0.8929577464788733,0.9712230215827338,0.9354207436399217,0.891,0.959,0.805,0.886,0.678,0.898,0.581,0.951,0.945,0.956
85.51,4.1142056584358215,0.7879341864716636,0.9887525562372188,0.7740705433746425,0.8457142857142858,0.847887323943662,0.9880043620501636,0.5741710296684118,0.9036259541984732,0.9683026584867076,0.9339805825242719,0.862,0.967,0.812,0.888,0.602,0.906,0.658,0.947,0.947,0.962
85.9,3.9606966078281403,0.8058435438265787,0.9907216494845361,0.7479892761394102,0.8435114503816794,0.8290488431876607,0.9880434782608696,0.6142857142857143,0.8941947565543071,0.9703779366700716,0.94240317775571,0.855,0.961,0.837,0.884,0.645,0.909,0.645,0.955,0.95,0.949
85.86,3.938626766204834,0.742714404662781,0.9917440660474717,0.771668219944082,0.8508180943214629,0.8280254777070064,0.9840425531914894,0.6104166666666667,0.914505283381364,0.9733606557377049,0.9429133858267716,0.892,0.961,0.828,0.884,0.65,0.925,0.586,0.952,0.95,0.958
