62.6,10.627235174179077,0.6431686046511628,0.9900110987791343,0.8359683794466403,0.5802254986990459,nan,0.9940944881889764,0.21966880702940184,0.7557861133280128,0.9905437352245863,0.9446254071661238,0.885,0.892,0.423,0.669,0.0,0.505,0.65,0.947,0.419,0.87
71.51,7.906103134155273,0.7107023411371237,0.9881081081081081,0.8,0.750968992248062,0.8725490196078431,0.9678571428571429,0.26502622025010086,0.8699029126213592,0.9883381924198251,0.9077669902912622,0.85,0.914,0.544,0.775,0.089,0.813,0.657,0.896,0.678,0.935
75.85,7.3104788064956665,0.680482290881688,0.9871382636655949,0.7639956092206367,0.76,0.851145038167939,0.9899244332493703,0.3233295583238958,0.8348214285714286,0.9867788461538461,0.9263681592039801,0.903,0.921,0.696,0.798,0.223,0.786,0.571,0.935,0.821,0.931
75.6,7.401388764381409,0.6740576496674058,0.988272921108742,0.8029782359679267,0.7353215284249767,0.8792270531400966,0.9910941475826972,0.31991294885745375,0.8328981723237598,0.9869668246445498,0.9499467518636848,0.912,0.927,0.701,0.789,0.182,0.779,0.588,0.957,0.833,0.892
77.38,7.056448400020599,0.6924846625766872,0.9811122770199371,0.8008998875140607,0.7756286266924565,0.8481012658227848,0.9878048780487805,0.3446295232624928,0.8577981651376146,0.9870740305522914,0.9311377245508982,0.903,0.935,0.712,0.802,0.268,0.81,0.6,0.935,0.84,0.933
76.42,7.391945779323578,0.6897865853658537,0.9543094496365524,0.8242924528301887,0.7481060606060606,0.8686131386861314,0.9795686719636776,0.33121693121693124,0.9083585095669687,0.9888475836431226,0.9241803278688525,0.905,0.919,0.699,0.79,0.238,0.863,0.626,0.902,0.798,0.902
79.35,6.806297719478607,0.713818479149632,0.9650205761316872,0.7481132075471698,0.7645376549094376,0.8548057259713702,0.988009592326139,0.40040106951871657,0.8910318225650916,0.9870588235294118,0.9343434343434344,0.873,0.938,0.793,0.802,0.418,0.824,0.599,0.924,0.839,0.925
80.59,6.29479193687439,0.6992248062015504,0.9703779366700716,0.7968085106382978,0.8437170010559663,0.8375241779497099,0.9844097995545658,0.4051316677920324,0.8912621359223301,0.9853603603603603,0.9213592233009709,0.902,0.95,0.749,0.799,0.433,0.884,0.6,0.918,0.875,0.949
78.33,7.123543918132782,0.6909372579395817,0.9378818737270875,0.7467411545623837,0.716696269982238,0.8669527896995708,0.988929889298893,0.40269886363636365,0.8862512363996043,0.9904761904761905,0.9180990899898888,0.892,0.921,0.802,0.807,0.404,0.804,0.567,0.896,0.832,0.908
78.05,7.014107525348663,0.7057416267942583,0.9530132788559755,0.7736418511066399,0.7664015904572564,0.8870056497175142,0.9879518072289156,0.37296318648159327,0.8671128107074569,0.9872832369942196,0.9201970443349754,0.885,0.933,0.769,0.771,0.314,0.82,0.618,0.907,0.854,0.934
81.15,6.385755479335785,0.7024467245461721,0.9823100936524454,0.7066557107641742,0.7846003898635477,0.8640595903165735,0.9891435464414958,0.4715860899067006,0.8762790697674419,0.9845644983461963,0.9391217564870259,0.89,0.944,0.86,0.805,0.464,0.82,0.556,0.942,0.893,0.941
81.63,6.284197986125946,0.6742983751846381,0.9823284823284824,0.7569316081330869,0.7998017839444995,0.8538205980066446,0.9895953757225433,0.46856158484065463,0.876040703052729,0.9855875831485588,0.9460285132382892,0.913,0.945,0.819,0.807,0.514,0.856,0.544,0.947,0.889,0.929
83.32,5.618659496307373,0.7169657422512234,0.9886363636363636,0.7265029635901779,0.8179190751445087,0.8656957928802589,0.9878318584070797,0.5064338235294118,0.9038095238095238,0.9828141783029001,0.9497991967871486,0.879,0.957,0.858,0.849,0.535,0.893,0.551,0.949,0.915,0.946
