76.62,6.991190791130066,0.6587360594795539,0.9912948857453754,0.6868978805394991,0.764378478664193,0.8293333333333334,0.9445676274944568,0.3589001447178003,0.8564453125,0.9745370370370371,0.8853681267474371,0.886,0.911,0.713,0.824,0.311,0.852,0.496,0.877,0.842,0.95
80.25,5.905764520168304,0.6837280366692131,0.9851694915254238,0.7264791464597479,0.8282520325203252,0.8006329113924051,0.9737142857142858,0.43544303797468353,0.8482632541133455,0.9749182115594329,0.9135082604470359,0.895,0.93,0.749,0.815,0.506,0.852,0.516,0.928,0.894,0.94
81.62,5.582474768161774,0.6987577639751553,0.9883103081827843,0.7756410256410257,0.8216374269005848,0.7834645669291339,0.9869513641755635,0.4765694076038904,0.8524289642529789,0.9712153518123667,0.9137931034482759,0.9,0.93,0.726,0.843,0.597,0.832,0.539,0.93,0.911,0.954
82.74,5.262384057044983,0.7432550043516101,0.9852786540483701,0.7563600782778865,0.8310679611650486,0.7939632545931758,0.9822419533851277,0.49699570815450644,0.8923679060665362,0.9774678111587983,0.9024390243902439,0.854,0.937,0.773,0.856,0.605,0.885,0.579,0.912,0.911,0.962
82.7,5.279635369777679,0.7133757961783439,0.9844074844074844,0.7516339869281046,0.8541033434650456,0.8444084278768234,0.984375,0.4831932773109244,0.8808630393996247,0.9806243272335845,0.9269005847953217,0.896,0.947,0.805,0.843,0.521,0.882,0.575,0.939,0.911,0.951
84.09,5.097707122564316,0.7243066884176182,0.986444212721585,0.7527675276752768,0.8362403100775194,0.8065693430656934,0.9845984598459846,0.5637513171759747,0.8987341772151899,0.9756613756613757,0.9149952244508118,0.888,0.946,0.816,0.863,0.663,0.895,0.535,0.923,0.922,0.958
84.4,4.94134795665741,0.7092476489028213,0.9874739039665971,0.7751937984496124,0.8301158301158301,0.7956989247311828,0.9846827133479212,0.5747252747252747,0.8966824644549763,0.9721649484536082,0.9397233201581028,0.905,0.946,0.8,0.86,0.666,0.9,0.523,0.946,0.943,0.951
83.64,5.147922486066818,0.7185483870967742,0.988517745302714,0.7622641509433963,0.8230256898192198,0.8436578171091446,0.9878318584070797,0.5234159779614325,0.9104330708661418,0.9749216300940439,0.9169054441260746,0.891,0.947,0.808,0.865,0.572,0.893,0.57,0.925,0.933,0.96
83.99,5.125282108783722,0.7339373970345964,0.9875904860392968,0.7906281156530409,0.8526422764227642,0.840057636887608,0.9858078602620087,0.5082372322899505,0.8990476190476191,0.9767195767195768,0.9387956564659428,0.891,0.955,0.793,0.839,0.583,0.903,0.617,0.944,0.923,0.951
83.83,5.216047048568726,0.7252836304700162,0.9865841073271414,0.7723424270931326,0.8464606181455633,0.8496932515337423,0.9877913429522752,0.5125324114088159,0.8946869070208728,0.9798941798941799,0.9354207436399217,0.895,0.956,0.821,0.849,0.554,0.89,0.593,0.943,0.926,0.956
84.42,5.2081170082092285,0.717219589257504,0.9785932721712538,0.8183716075156576,0.8602261048304214,0.8236074270557029,0.984930032292788,0.5209790209790209,0.9165848871442591,0.9778714436248683,0.9337877312560857,0.908,0.96,0.784,0.837,0.621,0.915,0.596,0.934,0.928,0.959
84.82,5.06775438785553,0.7019969278033794,0.983640081799591,0.8024316109422492,0.8652263374485597,0.8290816326530612,0.9850267379679144,0.5455426356589147,0.9194499017681729,0.9781931464174455,0.9339164237123421,0.914,0.962,0.792,0.841,0.65,0.921,0.563,0.936,0.942,0.961
84.42,5.20075124502182,0.703076923076923,0.9815950920245399,0.7986111111111112,0.8367748279252704,0.8415977961432507,0.9848812095032398,0.5378071833648393,0.9080459770114943,0.9801255230125523,0.9473150962512664,0.914,0.96,0.805,0.851,0.611,0.912,0.569,0.948,0.937,0.935
85.1,5.120345085859299,0.7060185185185185,0.9937565036420395,0.7587131367292225,0.8393378773125608,0.8475935828877005,0.9849462365591398,0.5910087719298246,0.9044465468306528,0.978328173374613,0.9541284403669725,0.915,0.955,0.849,0.862,0.634,0.916,0.539,0.956,0.948,0.936
